date,pH_Song_SG,pH_vao_nha_may,pH_dau_be_tron,pH_dau_be_lang,pH_sau_be_lang,pH_dau_be_chua_moi,pH_dau_be_chua_cu,pH_ra_nha_may,Clo_vao_nha_may,Clo_dau_be_tron,Clo_dau_be_chua_moi,Clo_dau_be_chua_cu,Clo_ra_nha_may,Doduc_vao_nha_may,Doduc_sau_lang,Doduc_sau_loc,Doduc_dau_be_chua_moi,Doduc_dau_be_chua_cu,Doduc_ra_nha_may,Mn_vao_nha_may,Mn_sau_lang,Mn_sau_loc,Mn_ra_nha_may,Fe_vao_nha_may,Fe_ra_nha_may,Mau_vao_nha_may_BK,Mau_vao_nha_may_thuc,Mau_ra_nha_may,Man_ra_nha_may,SS_vao_nha_may,SS_sau_lang,SS_ra_nha_may,Dodan_vao_nha_may,Dodan_ra_nha_may,DO_vao_nha_may,DO_ra_nha_may,NH3_song_sai_gon,NH3_vao_nha_may,NH3_sau_loc,NH3_ra_nha_may,F_dau_be_chua_moi,F_ra_nha_may,Thetich_Jartest_PAC,Nongdo_Jartest_PAC,Man_song_saigon,q_pH,q_DO,q_NH3,q_Doduc,q_TSS,q_Fe,q_Mn,OT
2022-05-07,6.00451566534383,7.066666666666666,6.620833333333331,6.408333333333335,6.395833333333336,6.362500000000002,8.291666666666666,7.741666666666664,0.0354166666666666,1.9541666666666675,0.6791666666666666,0.5125,1.0083333333333335,49.958333333333336,3.820833333333333,0.2258333333333333,0.1829166666666666,0.3920833333333333,0.3183333333333333,141.16666666666666,31.666666666666668,16.833333333333332,11.333333333333334,0.98,0.02,313.75,8.75,0.0,22.0,36.5,4.0,0.0,106.0,133.0,3.4,6.6,0.8665567503088997,0.25,0.0,0.0,0.3783333333333332,0.3616666666666666,11.6015625,27.56798457547389,25.498962625535764,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-08,5.98628256155385,7.124999999999997,6.683333333333335,6.524999999999999,6.454166666666668,6.462500000000001,8.279166666666667,7.791666666666664,0.0370833333333333,1.8625000000000005,0.5749999999999998,0.425,1.0208333333333337,47.583333333333336,3.7916666666666665,0.2216666666666667,0.195,0.4083333333333334,0.3033333333333333,132.66666666666666,32.0,12.0,8.666666666666666,0.85,0.02,285.5,7.25,0.0,20.0,40.0,6.0,0.0,108.0,124.0,4.0,7.4,0.5670608728710147,0.1758333333333333,0.0,0.0,0.3999999999999999,0.385,11.100260416666666,27.56798457547389,24.308124233909155,100.0,70,80,40,70,60,40,65.71428571428571
2022-05-09,6.019756949742635,7.0875,6.612500000000001,6.433333333333335,6.416666666666667,6.441666666666667,8.262500000000001,7.741666666666668,0.0454166666666666,1.6916666666666669,0.61875,0.4416666666666668,0.9958333333333332,37.41666666666666,3.125,0.20125,0.21625,0.3520833333333333,0.2845833333333333,124.33333333333331,36.5,15.333333333333334,9.5,0.93,0.02,274.5,6.75,0.0,20.0,30.25,3.5,0.0,101.0,113.0,3.5,7.4,0.5081961781779925,0.2591666666666667,0.0,0.0,0.2816666666666667,0.385,11.653645833333334,27.56798457547389,24.03930162619719,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-10,6.0227272727272725,7.133333333333332,6.641666666666666,6.4708333333333306,6.491666666666668,6.458333333333336,8.204166666666667,7.879166666666666,0.0354166666666666,1.7,0.6874999999999999,0.5375,0.9499999999999998,36.04166666666666,3.0333333333333337,0.2333333333333333,0.23875,0.37125,0.2866666666666667,126.33333333333331,32.333333333333336,11.166666666666666,5.666666666666667,0.89,0.02,243.25,7.0,0.0,20.0,32.0,3.25,0.0,113.0,121.0,2.9,6.8,1.8,0.3715384615384615,0.0,0.0,0.4083333333333332,0.415,11.71875,27.56798457547389,28.818181818181817,100.0,40,60,40,70,60,40,58.57142857142857
2022-05-11,6.083702690733804,7.179166666666666,6.724999999999998,6.533333333333334,6.483333333333334,6.462500000000001,8.1875,7.762499999999998,0.0454166666666666,1.791666666666667,0.7541666666666665,0.4750000000000001,0.925,39.708333333333336,3.0583333333333336,0.2025,0.2070833333333333,0.3945833333333333,0.2683333333333332,135.33333333333334,29.33333333333333,16.166666666666668,9.0,1.06,0.01,251.5,5.75,0.0,20.0,39.25,3.25,0.0,121.0,120.0,3.34,6.41,1.1480328057099272,0.3341666666666666,0.0,0.0,0.4483333333333333,0.4083333333333332,11.946614583333334,27.56798457547389,25.835086759846604,100.0,40,60,40,70,40,40,55.714285714285715
2022-05-12,6.117628459466828,7.112500000000001,6.675000000000001,6.541666666666665,6.483333333333333,6.454166666666667,8.256521739130434,7.769565217391302,0.0308333333333333,1.7458333333333336,0.6229166666666667,0.4291666666666667,0.9625000000000004,36.833333333333336,2.6833333333333336,0.145,0.1670833333333333,0.3025,0.24125,128.66666666666666,34.666666666666664,17.333333333333332,9.666666666666666,0.96,0.02,262.0,6.5,0.0,21.0,35.5,3.0,0.0,123.0,123.0,3.0,6.5,1.063348447685204,0.3178571428571429,0.0,0.0,0.47,0.4983333333333333,11.263020833333334,27.56798457547389,26.818202546160062,100.0,40,60,40,70,60,40,58.57142857142857
2022-05-13,6.149583333333332,7.125,6.69583333333333,6.55,6.5125,6.495833333333335,8.229166666666666,7.758333333333333,0.03,1.895833333333333,0.5541666666666666,0.4500000000000002,1.025,42.25,2.8708333333333336,0.1766666666666666,0.1917083333333333,0.33625,0.2454166666666667,131.83333333333334,35.166666666666664,19.5,11.0,0.92,0.02,253.0,6.75,0.0,28.0,37.75,3.25,0.0,118.0,123.0,3.5,7.4,0.7325,0.2333333333333333,0.0,0.0,0.4383333333333333,0.4916666666666667,10.9375,27.56798457547389,25.813749999999995,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-14,6.212821180091965,7.1916666666666655,6.783333333333332,6.608333333333333,6.5624999999999964,6.55833333333333,8.283333333333335,7.866666666666666,0.0495833333333333,1.841666666666666,0.5708333333333332,0.4708333333333334,1.0375,45.91666666666666,2.75,0.1391666666666666,0.15625,0.5,0.4,128.5,29.83333333333333,13.833333333333334,9.333333333333334,0.85,0.02,245.75,7.75,0.0,22.0,37.0,5.0,0.0,117.0,121.0,3.0,7.1,0.4942460300726077,0.1125,0.0,0.0,0.41,0.435,11.002604166666666,27.56798457547389,24.04653598876054,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-15,6.1820516420735245,7.275000000000001,6.895833333333336,6.712499999999998,6.65,6.6125,8.249999999999998,7.841666666666665,0.0408333333333333,1.8916666666666664,0.5916666666666667,0.4791666666666667,0.9958333333333336,51.375,3.370833333333333,0.1779166666666666,0.1908333333333333,0.3216666666666666,0.245,132.5,26.666666666666668,15.333333333333334,9.666666666666666,1.18,0.01,337.25,9.25,0.0,25.0,51.5,3.5,0.0,109.0,117.0,3.29,6.6,0.4590460032224654,0.1744166666666666,0.0,0.0,0.3816666666666666,0.3699999999999999,11.71875,27.56798457547389,22.949036296099845,100.0,40,80,20,50,40,40,52.857142857142854
2022-05-16,6.223398015565341,7.220833333333331,6.845833333333335,6.670833333333334,6.541666666666665,6.508333333333333,8.145833333333332,7.800000000000001,0.0375,1.991666666666667,0.5791666666666667,0.4083333333333334,1.02875,49.125,3.908333333333333,0.1433333333333333,0.14375,0.34125,0.23375,126.66666666666669,25.83333333333333,13.5,9.5,0.98,0.02,359.25,8.75,0.0,18.0,51.75,4.75,0.0,108.0,125.0,3.0,6.8,0.5000381957739591,0.1666666666666666,0.0,0.0,0.3616666666666666,0.3816666666666666,11.588541666666666,27.56798457547389,23.013779664603334,100.0,40,80,40,50,60,40,58.57142857142857
2022-05-17,6.226581578453382,7.204166666666667,6.845833333333334,6.689166666666665,6.604166666666664,6.558333333333333,8.420833333333333,7.758333333333334,0.0345833333333333,1.925,0.5874999999999998,0.4749999999999999,1.0041666666666669,48.833333333333336,4.374999999999999,0.1316666666666666,0.1391666666666667,0.3620833333333333,0.2470833333333334,128.0,35.5,15.5,10.5,1.01,0.02,354.25,8.25,0.0,19.0,54.0,5.0,0.0,100.0,115.0,4.1,7.0,0.5340199690726068,0.1591666666666667,0.0,0.0,0.4316666666666666,0.4833333333333333,11.848958333333334,27.56798457547389,23.17685334923578,100.0,70,80,40,50,40,40,60.0
2022-05-18,6.135014881255135,7.187499999999999,6.766666666666665,6.649999999999998,6.533333333333334,6.529166666666666,8.1625,7.704166666666665,0.03875,1.7791666666666666,0.6708333333333334,0.4833333333333333,1.0125000000000004,42.375,4.970833333333333,0.1420833333333333,0.1466666666666667,0.3154166666666666,0.2883333333333333,117.16666666666669,27.666666666666668,14.333333333333334,10.666666666666666,0.89,0.03,286.25,8.25,0.0,19.0,38.0,5.0,0.0,107.0,111.0,3.3,6.9,0.5221934066216151,0.2458333333333333,0.0,0.0,0.4766666666666666,0.4366666666666667,11.71875,27.56798457547389,24.21029249144036,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-19,6.126,7.283333333333332,6.920833333333335,6.687499999999999,6.645833333333333,6.604166666666667,8.1,7.666666666666667,0.0395833333333333,1.7916666666666667,0.5041666666666667,0.4291666666666667,1.0375,43.458333333333336,4.5625,0.2366666666666667,0.1629166666666666,0.36125,0.2654166666666667,122.16666666666669,26.666666666666668,14.5,8.0,0.94,0.01,305.5,7.75,0.0,19.0,41.75,4.75,0.0,105.0,113.0,3.34,6.95,0.6,0.2341666666666666,0.0,0.0,0.455,0.5433333333333333,11.71875,27.56798457547389,25.4,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-20,6.210567562636875,7.154166666666664,6.766666666666669,6.633333333333332,6.533333333333332,6.524999999999999,8.183333333333334,7.699999999999998,0.0358333333333333,1.8916666666666668,0.55,0.4125000000000001,0.9791666666666664,43.125,4.583333333333332,0.13125,0.125,0.3154166666666667,0.2095833333333333,125.0,27.83333333333333,12.666666666666666,10.833333333333334,1.02,0.02,277.75,6.75,0.0,20.0,40.5,3.25,0.0,97.0,117.0,4.1,6.7,0.7661307083463275,0.1549999999999999,0.0,0.0,0.4383333333333333,0.48,11.71875,27.56798457547389,22.49959758345826,100.0,70,80,40,70,40,40,62.857142857142854
2022-05-21,6.227238712045882,7.0625,6.75833333333333,6.6000000000000005,6.500000000000001,6.545833333333334,8.199999999999998,7.654166666666666,0.0379166666666666,1.8166666666666669,0.6249999999999999,0.4541666666666665,0.975,45.41666666666666,4.879166666666666,0.14875,0.1529166666666666,0.375,0.2799999999999999,120.5,32.333333333333336,13.5,9.666666666666666,1.12,0.02,279.0,7.75,0.0,22.0,39.5,5.5,0.0,96.0,100.0,4.0,7.0,0.7661307083463275,0.2258333333333333,0.0,0.0,0.3616666666666667,0.53,11.946614583333334,27.56798457547389,24.744211524722093,100.0,70,80,40,70,40,40,62.857142857142854
2022-05-22,6.185512143704627,7.149999999999999,6.791666666666664,6.658333333333331,6.587499999999999,6.558333333333334,8.004166666666665,7.558333333333331,0.0379166666666666,1.8833333333333333,0.6666666666666666,0.475,0.9875000000000004,40.0,4.029166666666666,0.1529166666666666,0.1520833333333333,0.3004166666666666,0.255,126.5,30.166666666666668,16.0,10.833333333333334,0.89,0.03,282.0,6.0,0.0,18.0,33.5,5.25,0.0,112.0,112.0,3.6,7.1,0.7159715754704342,0.2416666666666667,0.0,0.0,0.4049999999999999,0.4183333333333333,11.71875,27.56798457547389,25.81888579846346,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-23,6.219851171144675,7.037499999999999,6.687499999999999,6.525000000000001,6.520833333333333,6.487500000000001,8.250000000000002,7.7625,0.0520833333333333,1.7833333333333332,0.5916666666666667,0.4791666666666667,0.9833333333333334,43.375,4.4,0.1687499999999999,0.1770833333333333,0.3320833333333333,0.2620833333333333,125.16666666666669,25.5,14.166666666666666,8.666666666666666,0.86,0.02,307.75,6.75,0.0,20.0,40.0,6.25,0.0,109.0,115.0,3.75,6.61,0.8621190868092306,0.3458333333333334,0.0,0.0,0.3766666666666666,0.425,11.783854166666666,27.56798457547389,27.955635004707883,100.0,40,60,40,70,60,40,58.57142857142857
2022-05-24,6.368604271113873,6.950000000000003,6.520833333333335,6.433333333333336,6.383333333333334,6.354166666666668,7.900000000000001,7.529166666666668,0.0433333333333333,1.8458333333333328,0.7520833333333333,0.5229166666666666,0.9875000000000002,41.375,3.6875,0.1504166666666666,0.1391666666666667,0.3070833333333333,0.2595833333333333,128.5,32.833333333333336,15.0,9.5,0.88,0.01,285.0,6.25,0.0,22.0,37.0,3.5,0.0,118.0,128.0,2.7,6.7,1.3858027817326644,0.24,0.0,0.0,0.3716666666666666,0.4416666666666666,11.81640625,27.56798457547389,31.408241892841467,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-25,6.362387074906416,7.087499999999999,6.591666666666666,6.470833333333332,6.4125000000000005,6.383333333333334,8.10416666666667,7.633333333333333,0.0433333333333333,1.9250000000000005,0.65,0.4875,0.9791666666666666,41.708333333333336,3.787500000000001,0.1304166666666666,0.1404166666666666,0.3095833333333332,0.245,120.0,27.0,12.833333333333334,9.0,0.92,0.01,286.25,7.0,0.0,24.0,38.75,4.5,0.0,121.0,134.0,3.0,6.8,1.4955053058704213,0.2875,0.0,0.0,0.41,0.4633333333333333,11.71875,27.56798457547389,32.04451638510332,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-26,6.36485676964124,7.05,6.675,6.587499999999999,6.508333333333334,6.454166666666669,8.054166666666669,7.558333333333334,0.04125,1.9916666666666665,0.6749999999999999,0.4708333333333334,0.9458333333333332,36.958333333333336,2.654166666666667,0.16,0.1391666666666667,0.3254166666666667,0.2258333333333333,117.33333333333331,28.5,13.5,9.5,0.82,0.02,234.25,5.5,0.0,22.0,35.75,4.0,0.0,138.0,132.0,2.8,6.8,1.6462228786614208,0.2916666666666666,0.0,0.0,0.4083333333333334,0.395,18.45442708333333,27.56798457547389,33.11210918426514,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-27,6.304798179202607,7.1166666666666645,6.716666666666666,6.504166666666666,6.466666666666666,6.45,8.216666666666667,7.604166666666665,0.0479166666666666,1.8083333333333336,0.6,0.4791666666666667,0.991666666666667,38.0,3.2500000000000004,0.1816666666666667,0.1766666666666666,0.3483333333333333,0.2583333333333333,114.83333333333331,29.33333333333333,15.166666666666666,8.833333333333334,0.82,0.01,269.75,6.0,0.0,25.0,36.5,3.5,0.0,140.0,138.0,2.04,6.43,1.661524520566066,0.2758333333333333,0.0,0.0,0.3883333333333333,0.365,22.75,27.56798457547389,33.85351533359951,100.0,40,80,40,70,60,40,61.42857142857143
2022-05-28,6.369546425011422,7.0666666666666655,6.558333333333334,6.345833333333332,6.300000000000001,6.341666666666668,8.075,7.554166666666667,0.0445833333333333,1.7304166666666665,0.8166666666666668,0.5874999999999999,1.0333333333333334,52.125,4.070833333333333,0.205,0.19125,0.33375,0.255,155.0,33.714285714285715,13.714285714285714,12.5,0.75,0.01,328.25,7.25,0.0,25.0,45.75,5.25,0.0,143.0,142.0,2.4,7.3,2.3942599764300714,0.4073333333333334,0.0,0.0,0.5466666666666667,0.615,22.75,27.56798457547389,38.31757817003463,100.0,40,60,20,70,60,40,55.714285714285715
2022-05-29,6.358318136798011,7.05,6.233333333333333,6.074999999999999,6.029166666666666,6.104166666666665,8.1375,7.516666666666666,0.0441666666666666,1.9625,0.6625,0.5437500000000001,0.9104166666666664,74.45833333333333,4.2375,0.1791666666666666,0.175,0.385,0.2554166666666666,176.5,41.333333333333336,15.833333333333334,10.666666666666666,0.95,0.02,484.0,8.5,0.5,27.0,68.25,6.25,0.0,163.0,159.0,1.9,6.3,3.470751946171125,0.6742105263157896,0.0,0.0,0.43,0.4833333333333334,24.58333333333333,27.56798457547389,39.92018225457934,100.0,10,40,20,50,60,40,45.714285714285715
2022-05-30,6.322684456772275,7.079166666666666,6.333333333333332,6.125,6.095833333333331,6.041666666666667,8.199999999999998,7.666666666666665,0.0316666666666666,1.8708333333333331,0.6166666666666668,0.5124999999999998,0.925,68.0,6.1625000000000005,0.1808333333333333,0.1879166666666666,0.4066666666666667,0.27125,181.5,41.0,10.666666666666666,7.0,1.26,0.05,489.25,12.5,0.0,23.0,59.75,6.5,0.0,152.0,151.0,1.5,7.3,3.5869129698806343,0.7821428571428571,0.0,0.0,0.3866666666666666,0.4183333333333333,26.416666666666668,27.56798457547389,39.60104153155245,100.0,10,40,20,50,40,40,42.857142857142854
2022-05-31,6.4458049096242345,7.0666666666666655,6.349999999999998,6.162499999999999,6.233333333333333,6.204166666666667,8.179166666666667,7.666666666666667,0.0533333333333333,1.6375000000000002,0.5708333333333332,0.4666666666666665,1.0041666666666669,62.125,5.570833333333333,0.1987499999999999,0.1979166666666667,0.44875,0.3166666666666667,172.83333333333334,59.71428571428572,24.0,16.0,1.46,0.01,417.75,9.75,0.0,24.0,50.75,4.25,0.0,155.0,154.0,2.19,6.14,3.637004008497856,0.729375,0.0,0.0,0.42,0.47,26.0,27.56798457547389,40.93693186538388,100.0,40,40,20,50,40,40,47.142857142857146
2022-06-01,6.351931596344166,7.141666666666665,6.345833333333334,6.183333333333333,6.070833333333332,6.054166666666667,8.016666666666667,7.6375,0.035,1.9541666666666668,0.8625000000000002,0.625,1.0166666666666666,53.91666666666666,3.016666666666666,0.18375,0.1641666666666666,0.3937500000000001,0.3233333333333333,170.0,48.0,16.0,10.333333333333334,1.26,0.02,398.75,8.75,0.0,29.0,46.0,2.5,0.0,144.0,166.0,1.9,6.6,3.3285005389138917,0.6141176470588237,0.0,0.0,0.3816666666666666,0.4533333333333333,26.0,31.303999999999984,39.906226172591694,100.0,10,40,20,70,40,40,45.714285714285715
2022-06-02,6.248964846134185,7.054166666666667,6.504166666666666,6.374999999999999,6.341666666666666,6.241666666666668,8.187500000000002,7.591666666666666,0.0291666666666666,2.091666666666666,0.7291666666666666,0.5645833333333333,0.9541666666666666,52.208333333333336,4.608333333333333,0.1725,0.1691666666666666,0.3641666666666667,0.2654166666666667,156.0,39.66666666666666,11.833333333333334,7.5,1.23,0.02,405.5,10.25,0.0,25.0,51.5,4.75,0.0,151.0,169.0,2.0,6.9,2.3967534676194195,0.4421428571428571,0.0,0.0,0.3866666666666666,0.4333333333333333,26.0,31.303999999999984,36.24583315849305,100.0,40,60,20,50,40,40,50.0
2022-06-03,6.179051665796173,7.216666666666666,6.754166666666666,6.604166666666664,6.516666666666666,6.458333333333333,8.333333333333334,7.729166666666663,0.0370833333333333,2.075,0.6749999999999999,0.5541666666666666,0.9541666666666666,43.41666666666666,5.016666666666667,0.2020833333333333,0.1704166666666667,0.4174999999999999,0.2883333333333333,124.33333333333331,32.833333333333336,11.5,9.333333333333334,1.02,0.02,263.5,7.5,0.0,18.0,35.25,7.0,0.0,138.0,151.0,1.5,7.0,1.231162111171418,0.1708333333333333,0.0,0.0,0.4366666666666667,0.4066666666666665,26.0,31.303999999999984,33.50703116257986,100.0,10,80,40,70,40,40,54.285714285714285
2022-06-04,6.214485643638505,7.209166666666664,6.875000000000001,6.724999999999999,6.670833333333331,6.608333333333331,8.3625,7.787499999999999,0.05,1.8583333333333332,0.4958333333333333,0.4625000000000001,0.9708333333333335,42.458333333333336,4.020833333333334,0.2083333333333333,0.1875,0.4108333333333331,0.3133333333333333,129.5,29.5,12.5,8.333333333333334,1.07,0.02,300.0,7.0,0.0,18.0,38.25,4.0,0.0,130.0,138.0,1.4,7.35,0.9821104574948548,0.1849999999999999,0.0,0.0,0.47,0.4566666666666667,26.0,31.303999999999984,32.66510413752662,100.0,10,80,40,70,40,40,54.285714285714285
2022-06-05,6.2483528488212166,7.2541666666666655,6.833333333333332,6.570833333333332,6.512500000000002,6.504166666666667,8.208333333333334,7.729166666666667,0.0325,1.908333333333333,0.6833333333333332,0.4958333333333334,1.0208333333333337,43.41666666666666,3.829166666666666,0.1716666666666667,0.1583333333333333,0.32125,0.2704166666666667,142.16666666666666,35.333333333333336,14.166666666666666,8.0,1.25,0.02,309.75,6.0,0.0,25.0,38.25,2.75,0.0,115.0,141.0,3.5,6.6,0.9124489997824032,0.2016666666666667,0.0,0.0,0.4966666666666666,0.5266666666666667,26.0,31.303999999999984,31.30117189221912,100.0,40,80,40,70,40,40,58.57142857142857
2022-06-06,6.211360673109691,7.125,6.787499999999998,6.570833333333333,6.516666666666668,6.475000000000004,8.25,7.783333333333334,0.02625,1.7958333333333334,0.7416666666666667,0.5270833333333335,0.9750000000000002,57.29166666666666,4.045833333333333,0.1445833333333333,0.14625,0.3433333333333333,0.2779166666666666,149.33333333333334,26.666666666666668,9.166666666666666,6.666666666666667,1.31,0.02,366.5,8.75,0.0,28.0,46.0,4.75,0.0,120.0,132.0,4.2,7.5,0.8216276032229265,0.2066666666666667,0.0,0.0,0.4033333333333333,0.4266666666666667,26.0,31.304,27.99023438162273,100.0,70,80,20,70,40,40,60.0
2022-06-07,6.181253467003505,7.224999999999998,6.720833333333334,6.524999999999999,6.483333333333334,6.441666666666667,8.337499999999999,7.741666666666667,0.0295833333333333,1.8833333333333335,0.775,0.575,0.9583333333333334,56.375,4.004166666666666,0.1479166666666666,0.1545833333333333,0.3374999999999999,0.2699999999999999,151.5,22.83333333333333,8.833333333333334,7.333333333333333,1.01,0.02,382.25,9.0,0.0,25.0,43.0,5.25,0.0,113.0,129.0,3.4,6.5,0.6944956589490178,0.3249999999999999,0.0,0.0,0.4333333333333333,0.4216666666666666,26.166666666666668,31.504666666666665,26.29765629108168,100.0,40,60,20,70,40,40,52.857142857142854
2022-06-08,6.152003970304198,7.1916666666666655,6.699999999999999,6.533333333333332,6.508333333333334,6.454166666666668,8.212499999999999,7.749999999999999,0.0366666666666666,1.7826086956521738,0.8875000000000001,0.75,1.0625,50.625,4.483333333333333,0.1270833333333333,0.12875,0.3620833333333333,0.2708333333333333,143.83333333333334,28.5,13.5,7.833333333333333,0.88,0.01,342.75,7.0,0.0,23.0,48.25,4.25,0.0,114.0,125.0,4.09,6.64,0.7661307083463275,0.2649999999999999,0.0,0.0,0.465,0.4233333333333333,24.75,29.799,47.4884001043074,100.0,70,80,20,70,60,40,62.857142857142854
2022-06-09,6.242777777777778,7.258333333333334,6.716666666666668,6.525000000000001,6.416666666666668,6.404166666666669,8.270833333333332,7.816666666666667,0.0279166666666666,1.7708333333333333,0.8354166666666666,0.6979166666666666,0.9770833333333332,41.41666666666666,4.6000000000000005,0.1249999999999999,0.1170833333333333,0.3208333333333333,0.2674999999999999,128.83333333333334,25.83333333333333,13.666666666666666,8.333333333333334,0.79,0.02,296.25,6.0,0.0,22.5,39.25,4.0,0.0,117.0,124.0,3.7,7.1,0.4411764705882353,0.2225,0.0,0.0,0.4316666666666666,0.3683333333333333,24.0,28.896,25.0,100.0,40,80,40,70,60,40,61.42857142857143
